POS_enc,Class_enc,PPG,RPG,APG,SPG,BPG,TOVPG,MPG,GSPG,3PAr,FTr,Drafted
1,2,11.193548387096774,6.67741935483871,0.5483870967741935,0.6451612903225806,1.032258064516129,1.5806451612903225,25.516129032258064,1.0,0.2606837606837607,0.4658119658119658,0
0,3,14.93939393939394,3.484848484848485,5.424242424242424,1.5757575757575757,0.5454545454545454,2.4242424242424243,30.727272727272727,1.0,0.37089201877934275,0.1572769953051643,0
0,2,9.5625,4.09375,2.40625,0.875,0.40625,1.71875,31.3125,1.0,0.5703422053231939,0.23193916349809887,0
0,2,13.0,3.5,1.5625,0.5,0.125,2.21875,28.03125,0.71875,0.6094986807387863,0.18469656992084432,0
0,0,12.176470588235293,1.9705882352941178,3.5294117647058822,1.088235294117647,0.0,2.911764705882353,28.823529411764707,1.0,0.367816091954023,0.3764367816091954,0
0,3,9.96,4.72,3.68,0.48,0.04,1.72,33.04,0.96,0.2532188841201717,0.2532188841201717,0
0,3,8.67741935483871,2.5161290322580645,3.4193548387096775,1.096774193548387,0.12903225806451613,2.193548387096774,30.93548387096774,1.0,0.2441860465116279,0.25193798449612403,0
2,3,12.17142857142857,6.942857142857143,0.9142857142857143,0.37142857142857144,0.5142857142857142,1.3428571428571427,27.114285714285714,1.0,0.04792332268370607,0.25878594249201275,0
0,3,16.486486486486488,6.135135135135135,2.027027027027027,0.8918918918918919,0.4594594594594595,1.8918918918918919,31.756756756756758,1.0,0.35258964143426297,0.17131474103585656,1
2,3,17.257142857142856,7.6,1.2571428571428571,0.37142857142857144,3.057142857142857,1.4857142857142858,34.68571428571428,1.0,0.1447721179624665,0.39946380697050937,0
2,1,11.676470588235293,5.235294117647059,0.4117647058823529,0.29411764705882354,0.7058823529411765,1.2941176470588236,23.5,0.5882352941176471,0.00398406374501992,0.6175298804780877,0
0,2,15.030303030303031,2.787878787878788,4.96969696969697,0.8787878787878788,0.21212121212121213,1.8484848484848484,30.87878787878788,1.0,0.16094986807387862,0.5171503957783641,0
0,3,15.11111111111111,3.1944444444444446,2.9166666666666665,0.6111111111111112,0.1111111111111111,1.5277777777777777,32.833333333333336,1.0,0.6737400530503979,0.32625994694960214,0
0,1,11.566666666666666,2.966666666666667,2.7333333333333334,2.1,0.26666666666666666,2.8,28.4,0.9,0.43521594684385384,0.42524916943521596,0
0,0,16.5,5.375,2.34375,0.78125,0.8125,2.125,34.0625,1.0,0.31645569620253167,0.4911392405063291,1
0,3,10.5,1.8529411764705883,5.411764705882353,1.4411764705882353,0.029411764705882353,2.1176470588235294,29.852941176470587,0.6764705882352942,0.50390625,0.421875,0
1,1,13.678571428571429,8.428571428571429,0.8214285714285714,0.8214285714285714,1.1428571428571428,1.0714285714285714,32.892857142857146,1.0,0.25,0.34121621621621623,0
0,2,13.333333333333334,2.566666666666667,3.3666666666666667,0.8333333333333334,0.06666666666666667,2.033333333333333,31.066666666666666,1.0,0.5259938837920489,0.26605504587155965,0
0,2,15.742857142857142,4.571428571428571,3.4571428571428573,0.8857142857142857,0.2,1.9142857142857144,35.885714285714286,1.0,0.45642201834862384,0.2889908256880734,0
1,2,12.242424242424242,8.727272727272727,0.36363636363636365,0.2727272727272727,0.5151515151515151,1.0303030303030303,25.454545454545453,0.696969696969697,0.003401360544217687,0.30952380952380953,0
1,2,11.78125,7.0,1.0625,0.40625,0.875,2.0,28.46875,0.96875,0.01384083044982699,0.34256055363321797,0
0,1,8.724137931034482,2.793103448275862,2.0344827586206895,1.3103448275862069,0.20689655172413793,1.0,30.20689655172414,0.8620689655172413,0.45,0.1318181818181818,0
0,0,8.971428571428572,3.6285714285714286,2.142857142857143,0.9428571428571428,0.05714285714285714,1.8857142857142857,23.17142857142857,0.42857142857142855,0.32142857142857145,0.44047619047619047,0
0,1,17.11111111111111,4.777777777777778,2.3703703703703702,1.1111111111111112,0.48148148148148145,1.7777777777777777,35.48148148148148,0.9629629629629629,0.4,0.3527777777777778,0
0,2,14.685714285714285,3.0285714285714285,2.5142857142857142,0.9428571428571428,0.2571428571428571,2.914285714285714,28.142857142857142,0.45714285714285713,0.4120734908136483,0.5748031496062992,0
0,0,16.838709677419356,5.193548387096774,1.3870967741935485,0.7096774193548387,0.3225806451612903,2.096774193548387,33.29032258064516,1.0,0.3677581863979849,0.491183879093199,1
